text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"Any more ""recounts"" of our elections should be across the board recounts of ALL candidates. #REPUBLICANS who ""won""… https://t.co/p2lxZGPYHa",FALSE,1,NA,2020-11-18T19:01:57Z,TRUE,NA,1329137786239164416,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Simplylisette,1,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-18T19:00:17Z,FALSE,NA,1329137368826220544,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoshuaRog3rs,8,TRUE,FALSE,NA,NA
Half of #Republicans say Biden won because of a 'rigged' election: Reuters/Ipsos pol. What a bunch of sore losers.… https://t.co/9XYKSQpExK,FALSE,0,NA,2020-11-18T18:59:17Z,TRUE,NA,1329137116547321856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Custodela,0,FALSE,FALSE,NA,NA
RT @thejoshuablog: Via @crooksandliars: Whoops Transition Obstructionist Emily Murphy Is Job Hunting For 2021 https://t.co/iX4wBksANl | #tr…,FALSE,0,NA,2020-11-18T18:58:33Z,FALSE,NA,1329136931033104386,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",thejoshuablog,2,TRUE,FALSE,NA,NA
"RT @Varneyco: STU: ""The supposedly smartest people in the world just can't handle #freespeech!"" #Harvard #Republicans #Trump #VarneyCo http…",FALSE,0,NA,2020-11-18T18:58:11Z,FALSE,NA,1329136838251048961,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BradWhitney7,59,TRUE,FALSE,NA,NA
"RT @LuBonLez: @DWUhlfelderLaw Yet another cabal of #Republicans who say it is not their role to ""control the virus"" but happy to control wo…",FALSE,0,NA,2020-11-18T18:58:06Z,FALSE,NA,1329136820416884745,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Janb723Branam,18,TRUE,FALSE,NA,NA
@StephenKing #WakeUp #Republicans !!! Put some pressure on your #GOP . Are you really willing to sit by and let the… https://t.co/itnU2YXBxY,FALSE,0,StephenKing,2020-11-18T18:57:56Z,TRUE,1329078077872193541,1329136776661766146,2233154425,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shesovintage,0,FALSE,FALSE,NA,NA
"As North Dakota Faces World’s Deadliest Outbreak, Native Communities Condemn States’ COVID Response… https://t.co/860Tm9EUl3",FALSE,1,NA,2020-11-18T18:57:35Z,TRUE,NA,1329136690976448527,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OhmsLaw78,0,FALSE,FALSE,NA,NA
@AOC But you should know that word is toxic in the U.S. Demos will keep loosing seats if you don't slow down that r… https://t.co/HHvP0sf8PT,FALSE,0,AOC,2020-11-18T18:55:34Z,TRUE,1329132215901556737,1329136179523055626,138203134,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",zatawa2,0,FALSE,FALSE,NA,NA
"#USA #Miller ist das der Hintern von #Trump ?
Dann bin ich richtig! #Elections2020 #TrumpOut #Republicans https://t.co/DN8J8b0Vdb",FALSE,0,NA,2020-11-18T18:55:16Z,FALSE,NA,1329136105145458697,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MartinB69308917,0,FALSE,FALSE,NA,NA
USA - #FEC Chair Declares #Election2020 #ILLEGITIMATE as #MI #Republicans CERTIFY #FraudulentVotes!!! --… https://t.co/aHxL9FykeB,FALSE,0,NA,2020-11-18T18:54:30Z,TRUE,NA,1329135913499320324,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JuanyKeville,0,FALSE,FALSE,NA,NA
@SenSchumer Hey #ChuckSchumer how much did it cost for you 2 bribe #Harvard 4 ur daughter?#Trump #USA #NewYork #NYC… https://t.co/aHcqfAp2GQ,FALSE,0,SenSchumer,2020-11-18T18:54:06Z,TRUE,1329132960168226822,1329135811397378048,17494010,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aleethiaa,0,FALSE,FALSE,NA,NA
RT @IAmSophiaNelson: I interned in that 1992 campaign for #GHWBush he was such a class act. Such a gentleman. He took that loss hard. But h…,FALSE,0,NA,2020-11-18T18:53:57Z,FALSE,NA,1329135776622387202,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",katezut,208,TRUE,FALSE,NA,NA
"@waltshaub #ThereAreNoGoodRepublicans

#Republicans will continue to undermine the United States and the American voter to retain power.",FALSE,0,waltshaub,2020-11-18T18:53:08Z,FALSE,1329131172019007490,1329135567620222978,830908366377611266,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BigHeadTales,0,FALSE,FALSE,NA,NA
"#Trump and #Republicans are more than harassing people and disrupting the system, they're poisoning the well for an… https://t.co/3bxOfn2ahh",FALSE,0,EBGforM4A,2020-11-18T18:52:51Z,TRUE,1329135171371757572,1329135495830499331,3432224313,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EBGforM4A,0,FALSE,FALSE,NA,NA
"@latina4Jesus We’re will watch @JoeBiden @KamalaHarris, @SenateDems @HouseDemocrats closely.

If they don’t do thei… https://t.co/InoaCFKm0P",FALSE,0,latina4Jesus,2020-11-18T18:51:55Z,TRUE,1328962514118381568,1329135264896258052,922006958806327296,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",dalvajulia,0,FALSE,FALSE,NA,NA
"RT @Varneyco: STU: ""The supposedly smartest people in the world just can't handle #freespeech!"" #Harvard #Republicans #Trump #VarneyCo http…",FALSE,0,NA,2020-11-18T18:51:47Z,FALSE,NA,1329135228804329475,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",munchalot25,59,TRUE,FALSE,NA,NA
#Democrats #Republicans #DonaldTrump Can we please have an executive order. I'm so depressed I can't hang in there… https://t.co/Ri7JZTZrMy,FALSE,0,NA,2020-11-18T18:51:35Z,TRUE,NA,1329135180171386888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tuckerdanielle2,0,FALSE,FALSE,NA,NA
So if democratic elected officials are really satanic demons then they must have cast a spell on their followers/wo… https://t.co/3mpwFWHcVe,FALSE,1,NA,2020-11-18T18:51:21Z,TRUE,NA,1329135121681838084,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SamaraRiviera,1,FALSE,FALSE,NA,NA
Soon America will no longer tolerate #Republicans. We have big tech. The media. The schools and colleges. We have t… https://t.co/JTMyKDqfs4,FALSE,0,NA,2020-11-18T18:50:56Z,TRUE,NA,1329135015507206150,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SophieBuckingh9,0,FALSE,FALSE,NA,NA
"RT @PoppaPanther: @sjdemas What if #Democrats were doing this 🤔? What would the reaction of #Republicans be?
#WayneCounty",FALSE,0,NA,2020-11-18T18:50:50Z,FALSE,NA,1329134990924394496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Britpoptarts,1,TRUE,FALSE,NA,NA
"@TitusNation No @TitusNation, remember COVID is a lie just created by the Media to hurt #Trump. All the… https://t.co/TYkCs8y2k5",FALSE,0,TitusNation,2020-11-18T18:50:50Z,TRUE,1329132257055948800,1329134989624033280,40996128,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mickle_tony,0,FALSE,FALSE,NA,NA
"The left was willing to burn down cities, dox, destroy an economy,  and cheat for #Election2020... the right respon… https://t.co/ptwqltRxf1",FALSE,0,NA,2020-11-18T18:50:48Z,TRUE,NA,1329134982372192260,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TyrusIvoryJr,0,FALSE,FALSE,NA,NA
RT @PCadfael: Perdue to scared to debate - the corrupt Politician Purdue to scared of having #Georgia see him having no comeback to the hor…,FALSE,0,NA,2020-11-18T18:50:40Z,FALSE,NA,1329134947068747782,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rico3050,2,TRUE,FALSE,NA,NA
RT @OPruntyPoetess: @pattiboland3 @Peach3146 @mitchellreports @TeamPelosi @DonnaFEdwards Dear #Georgia America needs YOU - we must pull tog…,FALSE,0,NA,2020-11-18T18:50:38Z,FALSE,NA,1329134940525654020,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Peach3146,6,TRUE,FALSE,NA,NA
"""I think right now Trump and his allies have the upper hand. The question is: How long will their control of the Re… https://t.co/G9GWE8QqgC",FALSE,0,NA,2020-11-18T18:50:12Z,TRUE,NA,1329134829494022145,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EmoryNews,1,FALSE,FALSE,NA,NA
RT @OPruntyPoetess: @MeidasTouch Dear #Georgia America needs YOU - we must pull together and defeat the #Republicans in the #GeorgiaRunOff…,FALSE,0,NA,2020-11-18T18:49:37Z,FALSE,NA,1329134682114408448,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",O19928734,8,TRUE,FALSE,NA,NA
Simple. They are #Republicans. They are the #RacistGOP They are the anti-democracy party. They will say and do anyt… https://t.co/OC1z9MUXgb,FALSE,0,NA,2020-11-18T18:49:26Z,TRUE,NA,1329134639479357441,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ActivistOrr,1,FALSE,FALSE,NA,NA
"Horrible. Just horrible.

I'll be thankful when #Republicans prove him right - again (because we've already seen it… https://t.co/iL8apypp7l",FALSE,2,NA,2020-11-18T18:49:02Z,TRUE,NA,1329134538585411584,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",antidominionist,0,FALSE,FALSE,NA,NA
"RT @LuBonLez: @DWUhlfelderLaw Yet another cabal of #Republicans who say it is not their role to ""control the virus"" but happy to control wo…",FALSE,0,NA,2020-11-18T18:48:40Z,FALSE,NA,1329134446889611264,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lmg1700,18,TRUE,FALSE,NA,NA
@brikeilarcnn @DanaBashCNN @CNN Congressional #Republicans are silly if they fear Trump (@realDonaldTrump) their ef… https://t.co/adT1kLjA7H,FALSE,0,brikeilarcnn,2020-11-18T18:46:53Z,TRUE,NA,1329133998384291840,46817943,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KennethC10,0,FALSE,FALSE,NA,NA
The #presidential #Election2020 was NOT rigged in any way shape or form. #JoeBiden won by a massive landslide Trump… https://t.co/hcRRJoUT96,FALSE,3,NA,2020-11-18T18:46:46Z,TRUE,NA,1329133964926324739,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KinKsDanTheFan,1,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/JrgrX6keG7",FALSE,0,Starbright489,2020-11-18T18:46:45Z,TRUE,1329133958991384580,1329133964750106624,1154952166815281157,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
The #Republicans are following #putin orders to destroy our #Democracy #LindsayGraham #MitchMcConnell #Trump https://t.co/fag97Bcij4,FALSE,0,NA,2020-11-18T18:46:44Z,FALSE,NA,1329133960190775296,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LATINOS2CHANGE,0,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/GICCg1aYnN",FALSE,0,Starbright489,2020-11-18T18:46:44Z,TRUE,1329133948627247106,1329133958991384580,1154952166815281157,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/h4Yp4r2Hmz",FALSE,0,Starbright489,2020-11-18T18:46:42Z,TRUE,1329133944227377154,1329133948627247106,1154952166815281157,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/9fWscnv2qh",FALSE,0,Starbright489,2020-11-18T18:46:41Z,TRUE,1329133935503273989,1329133944227377154,1154952166815281157,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/LZ8urWsvcA",FALSE,0,Starbright489,2020-11-18T18:46:38Z,TRUE,1329133929413173255,1329133935503273989,1154952166815281157,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/RQ4pBiljky",FALSE,0,Starbright489,2020-11-18T18:46:37Z,TRUE,1329133921964056586,1329133929413173255,1154952166815281157,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/aZZH6Eftpl",FALSE,0,Starbright489,2020-11-18T18:46:35Z,TRUE,1329133918923141129,1329133921964056586,1154952166815281157,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/YjlSq7TVvg",FALSE,0,Starbright489,2020-11-18T18:46:35Z,TRUE,1329133908861005834,1329133918923141129,1154952166815281157,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
"#Pennsylvania #Voters

We CAN’T allow ourselves to be #Disenfranchised!
#Republicans being pushed to select #Trump… https://t.co/j57FjoUpn5",FALSE,0,NA,2020-11-18T18:46:32Z,TRUE,NA,1329133908861005834,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Starbright489,0,FALSE,FALSE,NA,NA
@TeamCavuto @cvpayne Why is it that #Republicans ONLY talk about our  NATIONAL DEBT when the US has a #Democratic P… https://t.co/1lteGdjV4z,FALSE,0,TeamCavuto,2020-11-18T18:46:00Z,TRUE,1328831654404759552,1329133772487483393,223970563,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",guyzlkeme,0,FALSE,FALSE,NA,NA
"How did the #Democrats steal the election? #Republicans claim it was voting fraud, which, to them, simply means the… https://t.co/0XHjyM3SM5",FALSE,1,NA,2020-11-18T18:45:54Z,TRUE,NA,1329133750442020864,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ToqomUp,0,FALSE,FALSE,NA,NA
"So many great Americans, tossed to the side by a narcissistic sociopath because they won't pledge complete loyalty… https://t.co/rjFBUAHrbJ",FALSE,0,NA,2020-11-18T18:45:54Z,TRUE,NA,1329133746948349959,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RealLifeHoser,0,FALSE,FALSE,NA,NA
@JoyAnnReid #Republicans will continue to block the peaceful transition of power as long as the punters keep lining up to give them money.,FALSE,0,JoyAnnReid,2020-11-18T18:45:23Z,FALSE,1329133031010033665,1329133618988539912,49698134,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BigHeadTales,0,FALSE,FALSE,NA,NA
"RT @ThenAct: Mr.Trump, your Immunity ends on Jan 20th. You will be prosecuted. Also for this:

#realDonaldTrump #WashingtonDC #WhiteHouse #…",FALSE,0,NA,2020-11-18T18:44:15Z,FALSE,NA,1329133332819566593,NA,"<a href=""https://lovelyday.tech/"" rel=""nofollow"">V Droider</a>",LovelydayTech,1,TRUE,FALSE,NA,NA
@marcorubio Matthew 6:24. If you *actually* ever opened that bible you love to quote you’d know this was in there.… https://t.co/Ea4XG945TZ,FALSE,2,marcorubio,2020-11-18T18:44:11Z,TRUE,1329055330286891012,1329133318680567810,15745368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",patty_kerr,0,FALSE,FALSE,NA,NA
"By the end of the year, Trump and the #Republicans willful, negligent ""response"" to #COVID19 will have killed more… https://t.co/FFJ2Cvc6ew",FALSE,0,NA,2020-11-18T18:44:08Z,TRUE,NA,1329133304914849794,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BigHeadTales,0,FALSE,FALSE,NA,NA
DHS Official Says This Is the Real Reason Why Cybersecurity Chief Christopher Krebs Was Fired… https://t.co/AqUSfa8VzF,FALSE,1,NA,2020-11-18T18:44:00Z,TRUE,NA,1329133272593534977,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SemperNike,0,FALSE,FALSE,NA,NA
"So reject the constraints of #Socialism #Democrats be yourself, express yourself #proudtexan #Conservative #Republicans",FALSE,1,sharoon_gill_,2020-11-18T18:43:52Z,FALSE,1329133238204428290,1329133239152365568,859965286396473344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sharoon_gill_,1,FALSE,FALSE,NA,NA
RT @renaitre8: Yup @RepBrianFitz had no interest in election security. Even he knows #Republicans need to cheat to win. It's why #GrifterIn…,FALSE,0,NA,2020-11-18T18:43:40Z,FALSE,NA,1329133188023783427,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sisterwriter,10,TRUE,FALSE,NA,NA
RT @LINDAKMILLS1: Ya really ow can ya eat when so many people are hurting and starving 😩! EXECUTIVE ORDERS FOR STIMULUS CHECKS!#PURPLEPOWER…,FALSE,0,NA,2020-11-18T18:43:40Z,FALSE,NA,1329133187327471619,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ToonsBlack,5,TRUE,FALSE,NA,NA
